ID	URL	Type	Label
1519050615283986433	https://twitter.com/Cartabiancarai3/status/1519050615283986433	tweet	2
1519013376298475522	https://twitter.com/liciniodimichel/status/1519013376298475522	tweet	0
1518977497702014979	https://twitter.com/rotre54/status/1518977497702014979	tweet	2
1518960475731550212	https://twitter.com/rotre54/status/1518960475731550212	tweet	0
1518906910002626561	https://twitter.com/tg2rai/status/1518906910002626561	tweet	3
1518901921884610561	https://twitter.com/momentosera/status/1518901921884610561	tweet	2
1518828761688465409	https://twitter.com/rassegnally/status/1518828761688465409	tweet	3
1518701907484680192	https://twitter.com/zazoomblog/status/1518701907484680192	tweet	2
1518680699473174533	https://twitter.com/giu33liana/status/1518680699473174533	tweet	1
1518643815262920707	https://twitter.com/GiancarloDeRisi/status/1518643815262920707	tweet	1
1518626279347662849	https://twitter.com/MariMa99473486/status/1518626279347662849	tweet	2
1518584388065234944	https://twitter.com/ZenatiDavide/status/1518584388065234944	tweet	2
1518575555674836994	https://twitter.com/PolScorr/status/1518575555674836994	tweet	2
1518321789927108612	https://twitter.com/Adry_Giro/status/1518321789927108612	tweet	1
1518277853598658560	https://twitter.com/GabryBab10/status/1518277853598658560	tweet	2
1518244336709910528	https://twitter.com/PolScorr/status/1518244336709910528	tweet	0
1518143792691527681	https://twitter.com/dtalia/status/1518143792691527681	tweet	2
1517898945657196545	https://twitter.com/FrancoScarsell2/status/1517898945657196545	tweet	3
1517851351425949696	https://twitter.com/Betty36174919/status/1517851351425949696	tweet	2
1517637548251750400	https://twitter.com/riotta/status/1517637548251750400	tweet	2
1517557867506802688	https://twitter.com/momentosera/status/1517557867506802688	tweet	2
1517540291993083904	https://twitter.com/waltergianno/status/1517540291993083904	tweet	2
1517506068989059074	https://twitter.com/waltergianno/status/1517506068989059074	tweet	2
1517500964747497472	https://twitter.com/SkyTG24/status/1517500964747497472	tweet	2
1517496249255182336	https://twitter.com/TitolareList/status/1517496249255182336	tweet	2
1517487208500019200	https://twitter.com/rulajebreal/status/1517487208500019200	tweet	2
1517443225736392705	https://twitter.com/eurobullwebzine/status/1517443225736392705	tweet	3
1517400672320299008	https://twitter.com/TV2000it/status/1517400672320299008	tweet	2
1517265833453625344	https://twitter.com/tint_adree/status/1517265833453625344	tweet	0
1517247557017157633	https://twitter.com/siamouominioca2/status/1517247557017157633	tweet	1
1517210378924703745	https://twitter.com/tg2rai/status/1517210378924703745	tweet	2
1517184396633251840	https://twitter.com/DCollaterali/status/1517184396633251840	tweet	0
1517114197963943936	https://twitter.com/momentosera/status/1517114197963943936	tweet	2
1517103520704606210	https://twitter.com/valy_s/status/1517103520704606210	tweet	1
1517038656250433537	https://twitter.com/TV2000it/status/1517038656250433537	tweet	2
1517010516656345088	https://twitter.com/zazoomblog/status/1517010516656345088	tweet	2
1516888675476508678	https://twitter.com/TitolareList/status/1516888675476508678	tweet	1
1516888519033163776	https://twitter.com/masechi/status/1516888519033163776	tweet	2
1516841969120854016	https://twitter.com/ilgiornale/status/1516841969120854016	tweet	1
1516817557809946633	https://twitter.com/waltergianno/status/1516817557809946633	tweet	2
1516814911711686664	https://twitter.com/SMannapoli/status/1516814911711686664	tweet	2
1516763070487531525	https://twitter.com/Alessan06518014/status/1516763070487531525	tweet	1
1516730948905222144	https://twitter.com/Italiantifa/status/1516730948905222144	tweet	2
1516728256418000904	https://twitter.com/waltergianno/status/1516728256418000904	tweet	2
1516665820105039874	https://twitter.com/CorriereUmbria/status/1516665820105039874	tweet	2
1516466505218674709	https://twitter.com/brandobenifei/status/1516466505218674709	tweet	3
1516455856090624006	https://twitter.com/ComVentotene/status/1516455856090624006	tweet	2
1516407370246668296	https://twitter.com/Giul_Granato/status/1516407370246668296	tweet	2
1516310631992942594	https://twitter.com/lanf64/status/1516310631992942594	tweet	2
1516297904847298560	https://twitter.com/rassegnally/status/1516297904847298560	tweet	2
1516119030444302344	https://twitter.com/PolScorr/status/1516119030444302344	tweet	1
1516119030444302344	https://twitter.com/PolScorr/status/1516119030444302344	tweet	1
1516035553933864966	https://twitter.com/valy_s/status/1516035553933864966	tweet	2
1515932448462417921	https://twitter.com/CorriereUmbria/status/1515932448462417921	tweet	1
1515794969021267982	https://twitter.com/MarioCircello/status/1515794969021267982	tweet	1
1515720850791673863	https://twitter.com/pennaeobiettivo/status/1515720850791673863	tweet	2
1515683983949975558	https://twitter.com/TitolareList/status/1515683983949975558	tweet	1
1515683891125829644	https://twitter.com/masechi/status/1515683891125829644	tweet	2
1515657229839618049	https://twitter.com/lanf64/status/1515657229839618049	tweet	2
1515611960511025156	https://twitter.com/FurioTogio/status/1515611960511025156	tweet	2
1515576623575224321	https://twitter.com/GiuseppeDimola6/status/1515576623575224321	tweet	0
1515234664394412032	https://twitter.com/trasterextremis/status/1515234664394412032	tweet	1
1515097890330488841	https://twitter.com/SabryLuMilano/status/1515097890330488841	tweet	1
1515053366597935105	https://twitter.com/zazoomblog/status/1515053366597935105	tweet	1
1515044261011537922	https://twitter.com/enniolorenzon/status/1515044261011537922	tweet	0
1514967149407780880	https://twitter.com/zerozeronewsIT/status/1514967149407780880	tweet	2
1514957636793683971	https://twitter.com/waltergianno/status/1514957636793683971	tweet	2
1514934769792032773	https://twitter.com/agostinopalazz1/status/1514934769792032773	tweet	0
1514692533774954500	https://twitter.com/Betty36174919/status/1514692533774954500	tweet	2
1514681124437508098	https://twitter.com/NicolaTenerelli/status/1514681124437508098	tweet	2
1514676063988822018	https://twitter.com/Nuanda_74/status/1514676063988822018	tweet	2
1514656562979221514	https://twitter.com/Borderline_24/status/1514656562979221514	tweet	2
1514651779987824642	https://twitter.com/OrtigiaP/status/1514651779987824642	tweet	2
1514585540531793924	https://twitter.com/waltergianno/status/1514585540531793924	tweet	1
1514531865021063171	https://twitter.com/waltergianno/status/1514531865021063171	tweet	2
1514494172249698308	https://twitter.com/CorriereUmbria/status/1514494172249698308	tweet	2
1514482338918543370	https://twitter.com/RosaBiancaBooks/status/1514482338918543370	tweet	2
1514363183313600519	https://twitter.com/nonsonpago1/status/1514363183313600519	tweet	2
1514325216343871501	https://twitter.com/balldontliedude/status/1514325216343871501	tweet	2
1514304572667351043	https://twitter.com/PciToscana/status/1514304572667351043	tweet	2
1514232287365414913	https://twitter.com/AndreaQuaranti2/status/1514232287365414913	tweet	1
1514195416497205255	https://twitter.com/tg2rai/status/1514195416497205255	tweet	3
1514193963212840964	https://twitter.com/giu33liana/status/1514193963212840964	tweet	0
1514189264296292357	https://twitter.com/Piu_Europa/status/1514189264296292357	tweet	2
1513946843461394433	https://twitter.com/VDBalsamo1/status/1513946843461394433	tweet	1
1513907016586125315	https://twitter.com/PolScorr/status/1513907016586125315	tweet	2
1513844484718669824	https://twitter.com/Piu_Europa/status/1513844484718669824	tweet	2
1513820755108241408	https://twitter.com/robertapinotti/status/1513820755108241408	tweet	2
1513780766165118980	https://twitter.com/flapox/status/1513780766165118980	tweet	2
1513583199410167810	https://twitter.com/tempoweb/status/1513583199410167810	tweet	1
1513568494746537985	https://twitter.com/antimafia2000/status/1513568494746537985	tweet	2
1513519474451877897	https://twitter.com/tg2rai/status/1513519474451877897	tweet	3
1513451875022032897	https://twitter.com/FlorenceTV_/status/1513451875022032897	tweet	2
1513382435370803200	https://twitter.com/rassegnally/status/1513382435370803200	tweet	2
1513273516803690500	https://twitter.com/nonelarena/status/1513273516803690500	tweet	2
1513257392879906819	https://twitter.com/GianniMagini/status/1513257392879906819	tweet	2
1513230105052651531	https://twitter.com/TV2000it/status/1513230105052651531	tweet	2
1513212679116271623	https://twitter.com/giu33liana/status/1513212679116271623	tweet	2
1513182012928057355	https://twitter.com/momentosera/status/1513182012928057355	tweet	2
1513151247771181059	https://twitter.com/midamaddy/status/1513151247771181059	tweet	1
1513004733165826054	https://twitter.com/CambiamentoDel/status/1513004733165826054	tweet	2
1512857789022015488	https://twitter.com/lanf64/status/1512857789022015488	tweet	1
1512856370869063682	https://twitter.com/TitoDiPersio/status/1512856370869063682	tweet	2
1512835598511493120	https://twitter.com/ComVentotene/status/1512835598511493120	tweet	2
1512791516103811073	https://twitter.com/pdnetwork/status/1512791516103811073	tweet	3
1512766237482405892	https://twitter.com/Damianodanny1/status/1512766237482405892	tweet	1
1512745038656290822	https://twitter.com/waltergianno/status/1512745038656290822	tweet	1
1512716004467650567	https://twitter.com/TV2000it/status/1512716004467650567	tweet	2
1512704501433737217	https://twitter.com/Marko843/status/1512704501433737217	tweet	1
1512485393920188418	https://twitter.com/AlbertoAitini/status/1512485393920188418	tweet	2
1512478929868980226	https://twitter.com/PolScorr/status/1512478929868980226	tweet	2
1512400965802024966	https://twitter.com/LisaS_1981/status/1512400965802024966	tweet	2
1512379865877528577	https://twitter.com/zazoomblog/status/1512379865877528577	tweet	1
1512363658780762112	https://twitter.com/Radio3tweet/status/1512363658780762112	tweet	2
1512193955756220420	https://twitter.com/plidskeen/status/1512193955756220420	tweet	1
1512168744235249664	https://twitter.com/BEPPESARNO/status/1512168744235249664	tweet	1
1512160720028327941	https://twitter.com/GabryBab10/status/1512160720028327941	tweet	1
1512140847298617358	https://twitter.com/csalux/status/1512140847298617358	tweet	0
1512091704920182785	https://twitter.com/AlePedalex/status/1512091704920182785	tweet	1
1512079828861677582	https://twitter.com/Leonellonegrin1/status/1512079828861677582	tweet	1
1511923380336959492	https://twitter.com/rubio_chef/status/1511923380336959492	tweet	2
1511796426971521034	https://twitter.com/corrado_soldato/status/1511796426971521034	tweet	1
1511768642815471617	https://twitter.com/Popcorn_87_/status/1511768642815471617	tweet	1
1511731229925777414	https://twitter.com/redbaro93977318/status/1511731229925777414	tweet	1
1511716178150019080	https://twitter.com/tommynino/status/1511716178150019080	tweet	2
1511630671915143168	https://twitter.com/CaressaGiovanni/status/1511630671915143168	tweet	3
1511630528407080966	https://twitter.com/ilconterosso1/status/1511630528407080966	tweet	1
1511612912116371459	https://twitter.com/patriziaprestip/status/1511612912116371459	tweet	2
1511602423533555713	https://twitter.com/Destradipopolo/status/1511602423533555713	tweet	2
1511426521285767168	https://twitter.com/NikeSkywalker/status/1511426521285767168	tweet	0
1511425483912720385	https://twitter.com/NikeSkywalker/status/1511425483912720385	tweet	0
1511405158168764421	https://twitter.com/fattoquotidiano/status/1511405158168764421	tweet	3
1511358812078456840	https://twitter.com/RVeronicaOne/status/1511358812078456840	tweet	3
1511304889141501952	https://twitter.com/MediasetTgcom24/status/1511304889141501952	tweet	3
1511296942915076099	https://twitter.com/MilleSpore/status/1511296942915076099	tweet	1
1511294195025252352	https://twitter.com/CianPdc/status/1511294195025252352	tweet	1
1511252652994314246	https://twitter.com/Marcella_IsBack/status/1511252652994314246	tweet	0
1511243547890049024	https://twitter.com/Agenzia_Ansa/status/1511243547890049024	tweet	2
1511236790602059777	https://twitter.com/MiloMatte/status/1511236790602059777	tweet	2
1511220361999880192	https://twitter.com/rotre54/status/1511220361999880192	tweet	1
1511102608915771393	https://twitter.com/Antonio_Caramia/status/1511102608915771393	tweet	1
1511102205914501131	https://twitter.com/laDiscussioneQ/status/1511102205914501131	tweet	1
1511095359786860552	https://twitter.com/GianniVernetti/status/1511095359786860552	tweet	1
1511093966137081861	https://twitter.com/PAZZIdelCALCIO/status/1511093966137081861	tweet	0
1511055134842929157	https://twitter.com/frahorus/status/1511055134842929157	tweet	3
1511047564107436032	https://twitter.com/tg2rai/status/1511047564107436032	tweet	2
1511033071684014084	https://twitter.com/MediasetTgcom24/status/1511033071684014084	tweet	3
1511020999294308362	https://twitter.com/momentosera/status/1511020999294308362	tweet	2
1511013808789233671	https://twitter.com/mptuitter/status/1511013808789233671	tweet	1
1511004301019303947	https://twitter.com/giustovincente/status/1511004301019303947	tweet	2
1510973273370238986	https://twitter.com/GiuliaTempesta/status/1510973273370238986	tweet	3
1510926008194678787	https://twitter.com/IlConteDiParis/status/1510926008194678787	tweet	2
1510923442031374342	https://twitter.com/giu33liana/status/1510923442031374342	tweet	2
1510920550989938689	https://twitter.com/barone_rotto/status/1510920550989938689	tweet	2
1510873537795575815	https://twitter.com/MCapisani/status/1510873537795575815	tweet	2
1510702076954918920	https://twitter.com/palmenco08/status/1510702076954918920	tweet	1
1510692719693287425	https://twitter.com/SoccorsiG/status/1510692719693287425	tweet	2
1510655869322764296	https://twitter.com/MicheleMagno4/status/1510655869322764296	tweet	2
1510652060961804294	https://twitter.com/Cate_Bes/status/1510652060961804294	tweet	1
1510649429719752709	https://twitter.com/Bart_Press/status/1510649429719752709	tweet	3
1510642478696873987	https://twitter.com/ClRancati/status/1510642478696873987	tweet	2
1510626097918005254	https://twitter.com/waltergianno/status/1510626097918005254	tweet	2
1510617677282349058	https://twitter.com/lisanoja/status/1510617677282349058	tweet	3
1510615305420214281	https://twitter.com/AnnaLeonardi1/status/1510615305420214281	tweet	2
1510597139667501061	https://twitter.com/NICOLACATAR/status/1510597139667501061	tweet	3
1510573614336258055	https://twitter.com/fildelmonte/status/1510573614336258055	tweet	3
1510555861181255682	https://twitter.com/DantiNicola/status/1510555861181255682	tweet	3
1510544833810767872	https://twitter.com/waltergianno/status/1510544833810767872	tweet	2
1510508620223557633	https://twitter.com/strange_days_82/status/1510508620223557633	tweet	1
1510487771407962113	https://twitter.com/MimmoLombezzi/status/1510487771407962113	tweet	2
1510382196623917060	https://twitter.com/DalilaAdrower/status/1510382196623917060	tweet	2
1510269862203076615	https://twitter.com/MediasetTgcom24/status/1510269862203076615	tweet	3
1510267560817831938	https://twitter.com/tempoweb/status/1510267560817831938	tweet	2
1510259731121717253	https://twitter.com/PolScorr/status/1510259731121717253	tweet	3
1510165141635141637	https://twitter.com/ANPIRomaPosti/status/1510165141635141637	tweet	2
1510162067403251716	https://twitter.com/mauromonti70/status/1510162067403251716	tweet	2
1510122080393650180	https://twitter.com/MediasetTgcom24/status/1510122080393650180	tweet	2
1509942173109788673	https://twitter.com/tempoweb/status/1509942173109788673	tweet	2
1509937007069388802	https://twitter.com/AlePedalex/status/1509937007069388802	tweet	2
1509915054564687884	https://twitter.com/BergamoAcli/status/1509915054564687884	tweet	2
1509857693191782401	https://twitter.com/MediasetTgcom24/status/1509857693191782401	tweet	3
1509855649127190528	https://twitter.com/nuovaferrara/status/1509855649127190528	tweet	1
1509828564023230489	https://twitter.com/lauranaka/status/1509828564023230489	tweet	1
1509776341150879769	https://twitter.com/MediasetTgcom24/status/1509776341150879769	tweet	3
1509767751619031049	https://twitter.com/MediasetTgcom24/status/1509767751619031049	tweet	3
1531319135325540358	https://twitter.com/SalazarYulia/status/1531319135325540358	tweet	2
1531274980713021441	https://twitter.com/lanf64/status/1531274980713021441	tweet	2
1531033541143928832	https://twitter.com/laDiscussioneQ/status/1531033541143928832	tweet	2
1530980381301800962	https://twitter.com/tempoweb/status/1530980381301800962	tweet	2
1530900515340443648	https://twitter.com/lanf64/status/1530900515340443648	tweet	1
1530896750621302791	https://twitter.com/lanf64/status/1530896750621302791	tweet	2
1530840117211934721	https://twitter.com/lanf64/status/1530840117211934721	tweet	2
1530832567624253440	https://twitter.com/lanf64/status/1530832567624253440	tweet	2
1530813693490958337	https://twitter.com/lanf64/status/1530813693490958337	tweet	2
1530812275338133505	https://twitter.com/orgogliomolosso/status/1530812275338133505	tweet	0
1530634303557840899	https://twitter.com/UltimoUMC/status/1530634303557840899	tweet	2
1530515478015115264	https://twitter.com/lanf64/status/1530515478015115264	tweet	1
1530452817890230273	https://twitter.com/muzza1966/status/1530452817890230273	tweet	0
1530444539290329088	https://twitter.com/TV2000it/status/1530444539290329088	tweet	2
1530443764438663169	https://twitter.com/RaiTre/status/1530443764438663169	tweet	2
1530278203008458753	https://twitter.com/AntonioDNA67/status/1530278203008458753	tweet	0
1530270896061136896	https://twitter.com/carpa2019/status/1530270896061136896	tweet	1
1530226339348893697	https://twitter.com/m_caiazzo/status/1530226339348893697	tweet	3
1530169040756424704	https://twitter.com/JoKakamuKazz/status/1530169040756424704	tweet	0
1530112373826195457	https://twitter.com/MediasetTgcom24/status/1530112373826195457	tweet	3
1530072677104369664	https://twitter.com/CorriereUmbria/status/1530072677104369664	tweet	2
1529206839497334784	https://twitter.com/BiribissiBlog/status/1529206839497334784	tweet	1
1529104445979734016	https://twitter.com/MediasetTgcom24/status/1529104445979734016	tweet	2
1529018351669981184	https://twitter.com/cristinamacca/status/1529018351669981184	tweet	2
1528624865389035520	https://twitter.com/CorriereUmbria/status/1528624865389035520	tweet	2
1528446172108570624	https://twitter.com/MediasetTgcom24/status/1528446172108570624	tweet	2
1528427108917288960	https://twitter.com/nanucciogr/status/1528427108917288960	tweet	2
1528375134943330304	https://twitter.com/lanf64/status/1528375134943330304	tweet	2
1528282102294319105	https://twitter.com/CoronaLupo/status/1528282102294319105	tweet	0
1528273547495456769	https://twitter.com/LUCAMARANTO/status/1528273547495456769	tweet	2
1528259632879345666	https://twitter.com/CorriereUmbria/status/1528259632879345666	tweet	2
1527941015906164737	https://twitter.com/lanf64/status/1527941015906164737	tweet	1
1527895982288953345	https://twitter.com/zazoomblog/status/1527895982288953345	tweet	1
1527666338436628481	https://twitter.com/NotizieVirgilio/status/1527666338436628481	tweet	2
1527665723060981762	https://twitter.com/tempoweb/status/1527665723060981762	tweet	3
1518709443579498498	https://twitter.com/tint_adree/status/1518709443579498498	tweet	2
1520145411327107074	https://twitter.com/PallanoMount/status/1520145411327107074	tweet	1
1520124888178204673	https://twitter.com/TV2000it/status/1520124888178204673	tweet	2
1520095520450093057	https://twitter.com/EmilioMid3/status/1520095520450093057	tweet	2
1520044137994723328	https://twitter.com/LePolemiqueCmoi/status/1520044137994723328	tweet	1
1520040893444726784	https://twitter.com/RobertoGibin/status/1520040893444726784	tweet	1
1520019525583974404	https://twitter.com/MoroSoufiane/status/1520019525583974404	tweet	1
1520008482971435008	https://twitter.com/DaBattistini/status/1520008482971435008	tweet	1
1520008442035027969	https://twitter.com/DaBattistini/status/1520008442035027969	tweet	0
1520008335256432640	https://twitter.com/DaBattistini/status/1520008335256432640	tweet	0
1519891301403086849	https://twitter.com/BattagliaMarc/status/1519891301403086849	tweet	0
1519813089314627586	https://twitter.com/valy_s/status/1519813089314627586	tweet	1
1519777249402236928	https://twitter.com/calcla1114/status/1519777249402236928	tweet	1
1519758257258176512	https://twitter.com/TV2000it/status/1519758257258176512	tweet	2
1519758014512783360	https://twitter.com/mariamacina/status/1519758014512783360	tweet	1
1519751214614953986	https://twitter.com/lettera_mosca/status/1519751214614953986	tweet	0
1519744085430517760	https://twitter.com/nicdemuro/status/1519744085430517760	tweet	2
1519740089953406981	https://twitter.com/talismanogiada/status/1519740089953406981	tweet	2
1519729001304104962	https://twitter.com/putino/status/1519729001304104962	tweet	2
1519617496579514372	https://twitter.com/BalcaniCaucaso/status/1519617496579514372	tweet	2
1519617058975240192	https://twitter.com/talismanogiada/status/1519617058975240192	tweet	1
1519607603256606722	https://twitter.com/DomaniGiornale/status/1519607603256606722	tweet	1
1519606209288060928	https://twitter.com/giuliogaia/status/1519606209288060928	tweet	0
1519404998920179714	https://twitter.com/TV2000it/status/1519404998920179714	tweet	2
1519337539974447107	https://twitter.com/fabry_il_bomber/status/1519337539974447107	tweet	2
1519313720081588226	https://twitter.com/magicaGrmente22/status/1519313720081588226	tweet	3
1519229525200191488	https://twitter.com/SalvoCernuzio/status/1519229525200191488	tweet	2
1519224276083253248	https://twitter.com/Luis91052594/status/1519224276083253248	tweet	0
1519214356285722624	https://twitter.com/JediPerLItalia/status/1519214356285722624	tweet	2
1519017739825958913	https://twitter.com/GeopoliticalCen/status/1519017739825958913	tweet	2
1518878810971590656	https://twitter.com/POLITICOit/status/1518878810971590656	tweet	1
1518862466264010753	https://twitter.com/Versi_del_Tempo/status/1518862466264010753	tweet	1
1518830088279793664	https://twitter.com/TWDDarylRick/status/1518830088279793664	tweet	1
1518645808643645441	https://twitter.com/ShaRevenge/status/1518645808643645441	tweet	2
1518583423732006912	https://twitter.com/FabioCarbone80/status/1518583423732006912	tweet	2
1518554080217604096	https://twitter.com/QRicordi/status/1518554080217604096	tweet	2
1518545999257649156	https://twitter.com/TheTudo94/status/1518545999257649156	tweet	2
1518538833729576960	https://twitter.com/npreiti/status/1518538833729576960	tweet	2
1518538662077730816	https://twitter.com/fraorangesd10s/status/1518538662077730816	tweet	2
1518526210439102464	https://twitter.com/NuovaScintilla/status/1518526210439102464	tweet	3
1518523657265594368	https://twitter.com/jackdaw_writes/status/1518523657265594368	tweet	2
1518518315957862402	https://twitter.com/VivMeVero/status/1518518315957862402	tweet	1
1518510333849223169	https://twitter.com/terlib/status/1518510333849223169	tweet	2
1518491211857866752	https://twitter.com/MatCarramusa/status/1518491211857866752	tweet	2
1518487574964322304	https://twitter.com/Confcooperativ1/status/1518487574964322304	tweet	3
1518478181807714304	https://twitter.com/POLITICOit/status/1518478181807714304	tweet	2
1518472467534295040	https://twitter.com/AvezzanoTw/status/1518472467534295040	tweet	2
1518323017805443078	https://twitter.com/AlessandroGeng1/status/1518323017805443078	tweet	0
1518317570092318723	https://twitter.com/halesia2004/status/1518317570092318723	tweet	1
1518167833808625664	https://twitter.com/IPredicatore/status/1518167833808625664	tweet	0
1518158230328913920	https://twitter.com/EhmYana/status/1518158230328913920	tweet	2
1518148123792744449	https://twitter.com/momentosera/status/1518148123792744449	tweet	3
1518136067035222017	https://twitter.com/AlexBillyBisi/status/1518136067035222017	tweet	0
1518124218533117952	https://twitter.com/zazoomblog/status/1518124218533117952	tweet	2
1517928745172148231	https://twitter.com/Fabiano1907/status/1517928745172148231	tweet	0
1517919998857076737	https://twitter.com/andreafacchini1/status/1517919998857076737	tweet	2
1517890770866425857	https://twitter.com/Vincenz78441140/status/1517890770866425857	tweet	1
1517823655602003968	https://twitter.com/GeMa7799/status/1517823655602003968	tweet	0
1517742614459654146	https://twitter.com/GIOVENTLIBERAL1/status/1517742614459654146	tweet	1
1517739536176009216	https://twitter.com/GianlucaCastro8/status/1517739536176009216	tweet	0
1517738933869756416	https://twitter.com/Nic_Trevi/status/1517738933869756416	tweet	1
1517478387379576834	https://twitter.com/voceditalia/status/1517478387379576834	tweet	3
1517473292654825472	https://twitter.com/PD_Lazio/status/1517473292654825472	tweet	3
1517458900026540033	https://twitter.com/MarcoFattorini/status/1517458900026540033	tweet	2
1517393031636398081	https://twitter.com/Circasso11/status/1517393031636398081	tweet	0
1517297012005384195	https://twitter.com/Albe696969/status/1517297012005384195	tweet	0
1517222842395410434	https://twitter.com/TV2000it/status/1517222842395410434	tweet	2
1517095813574443009	https://twitter.com/tg2rai/status/1517095813574443009	tweet	3
1517075650846281728	https://twitter.com/Antonio22024399/status/1517075650846281728	tweet	0
1517027408817311744	https://twitter.com/Lo_Scoglionato/status/1517027408817311744	tweet	0
1516988560028717057	https://twitter.com/wildSpirit666/status/1516988560028717057	tweet	1
1516851386570448903	https://twitter.com/gioially/status/1516851386570448903	tweet	0
1516848817840263170	https://twitter.com/lmcastaldi/status/1516848817840263170	tweet	0
1516742530230104065	https://twitter.com/ahabello/status/1516742530230104065	tweet	0
1516687132563181570	https://twitter.com/fisco24_info/status/1516687132563181570	tweet	3
1516509246220820483	https://twitter.com/TV2000it/status/1516509246220820483	tweet	2
1516420375701340166	https://twitter.com/vignettisti/status/1516420375701340166	tweet	2
